,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
894,CHEMBL496777,O=Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,active,360.3730000000001,3.655100000000002,0.0,6.0,6.720333055951544
895,CHEMBL495565,Cc1nc2ccc(Cl)c(-n3ccnc3)c2cc1CCn1ccnc1,active,337.8140000000001,3.8215200000000014,0.0,5.0,7.017276612331455
897,CHEMBL495566,c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,inactive,309.372,4.872600000000004,0.0,3.0,4.330682189468113
898,CHEMBL495567,COc1ccc2nc3cc(Cl)ccc3c(Nc3cccnc3)c2c1,active,335.79400000000004,5.188600000000003,1.0,4.0,7.118615343229427
899,CHEMBL523231,COc1ccc2c(Cc3ccc(O)cc3)cncc2c1O,inactive,281.31100000000004,3.2454000000000014,2.0,4.0,4.525782278562157
902,CHEMBL509750,Oc1ccc(-c2nc(-c3cccnc3)c(-c3ccc(Cl)cc3)[nH]2)cc1,active,347.80500000000006,5.1647000000000025,2.0,3.0,7.320572103387881
904,CHEMBL495574,O=[N+]([O-])c1cccc(Cc2nncc3ccccc23)c1,inactive,265.272,3.128800000000002,0.0,4.0,4.424811000035359
905,CHEMBL496375,COc1ccc(-c2cc3c(=O)cc(O)oc3cc2SCc2ccncc2)cc1,active,391.4480000000001,4.861500000000003,1.0,6.0,6.657379957446652
906,CHEMBL448463,COc1ccc2c(c1)CCC(CC1C=NC=N1)=C2C,inactive,254.33299999999997,3.2863000000000016,0.0,3.0,4.769548523955817
907,CHEMBL522733,COc1ccc(C(c2cc3c(cc2O)OCO3)n2ccnc2)cc1,active,324.33599999999996,2.963700000000001,1.0,6.0,7.258848401148215
908,CHEMBL482693,Cc1cc(=O)[nH]c2c3c(ccc12)OCO3,inactive,203.19699999999997,1.5652199999999996,1.0,3.0,4.006607421598351
909,CHEMBL450666,Cc1cc(=O)n(C)c2c1C(=O)C=CC2=O,inactive,203.197,0.62892,0.0,4.0,4.007004460212702
910,CHEMBL476126,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1,inactive,219.23999999999998,1.8537199999999998,1.0,3.0,4.039576317191813
911,CHEMBL424414,Cc1cc(=O)[nH]c2ccccc12,inactive,159.188,1.83652,1.0,1.0,3.9006643768133986
912,CHEMBL60376,Cc1cc(=O)n(C)c2ccccc12,inactive,173.215,1.84692,0.0,2.0,3.9370417902283843
913,CHEMBL453417,COc1cccc2c(C)cc(=O)[nH]c12,inactive,189.214,1.8451199999999996,1.0,2.0,3.9755139218147493
914,CHEMBL503538,COc1ccc2c(C)cc(=O)[nH]c2c1OC,inactive,219.23999999999998,1.8537199999999998,1.0,3.0,4.501688067499947
915,CHEMBL493174,COc1ccc(OC)c2c(C)cc(=O)[nH]c12,inactive,219.23999999999998,1.8537199999999998,1.0,3.0,4.571863585472436
916,CHEMBL454226,COc1cc2c(C)cc(=O)[nH]c2c(OC)c1OC,inactive,249.26599999999996,1.86232,1.0,4.0,4.7335307532153825
917,CHEMBL493181,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1OC,inactive,249.26599999999996,1.8623199999999998,1.0,4.0,4.829735350192781
924,CHEMBL490867,COc1ccc(OC)c2c1c(C)cc(=O)n2C,active,233.26699999999997,1.8641199999999998,0.0,4.0,6.017683530307934
925,CHEMBL493173,COc1cc(OC)c2c(c1)c(C)cc(=O)n2C,active,233.267,1.8641199999999998,0.0,4.0,6.017683530307934
926,CHEMBL455593,COc1c(OC)c(OC)c2c(c(C)cc(=O)n2C)c1OC,active,293.319,1.8813199999999999,0.0,6.0,6.119129267467576
927,CHEMBL449065,COc1cc(OC)c2c(c(C)cc(=O)n2C)c1OC,active,263.293,1.87272,0.0,5.0,6.999565922520682
928,CHEMBL494713,COc1ccc(Cc2cc3cc(OC)ccc3cc2-c2cccnc2)cc1,active,355.437,5.509800000000005,0.0,3.0,7.419075024324381
931,CHEMBL323197,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,inactive,410.46600000000024,5.089000000000003,3.0,6.0,4.684027556507175
932,CHEMBL454580,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,inactive,464.5580000000003,6.294700000000007,4.0,6.0,4.600324548265508
933,CHEMBL389924,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,active,324.37600000000003,4.313000000000004,2.0,4.0,6.2217763732339035
935,CHEMBL253570,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,inactive,318.237,1.6936000000000002,6.0,8.0,4.958603366728068
936,CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,318.237,1.6935999999999998,6.0,8.0,4.999995657076895
938,CHEMBL518586,Clc1ccc(CC(Cc2ccccc2)n2ccnc2)s1,active,302.83000000000004,4.624500000000003,0.0,3.0,6.060430831344099
942,CHEMBL517347,Clc1ccc(CN(Cc2ccc(Cl)s2)n2ccnc2)c(Cl)c1,active,372.7080000000001,5.2432000000000025,0.0,4.0,6.494714325855868
947,CHEMBL478023,Clc1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)c(Cl)c1,inactive,373.28700000000003,4.8266000000000036,0.0,4.0,4.761951386505732
948,CHEMBL491010,C(=C/c1ccccc1)\CCN(Cc1cccc2ccccc12)n1cncn1,inactive,354.457,4.6730000000000045,0.0,4.0,4.884719078137713
949,CHEMBL489360,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1,active,374.4340000000001,5.854800000000005,0.0,2.0,6.5848596478041275
952,CHEMBL521600,COc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,368.48,5.585200000000006,0.0,3.0,6.292344676468813
953,CHEMBL523813,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,356.4440000000001,5.715700000000006,0.0,2.0,6.9582126810282485
958,CHEMBL491222,c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,338.45400000000006,5.576600000000005,0.0,2.0,6.022230681908425
959,CHEMBL491023,CC(C)(C)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,394.562,6.874100000000007,0.0,2.0,5.999956572723137
960,CHEMBL523973,CC(C)(C)c1ccc(CN(Cc2cccs2)n2ccnc2)cc1,active,325.481,4.580500000000004,0.0,4.0,6.236497134532403
962,CHEMBL491824,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1,active,375.4220000000001,5.166700000000004,0.0,3.0,6.4558078892349675
966,CHEMBL491213,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,357.4320000000001,5.027600000000005,0.0,3.0,6.721017883134556
969,CHEMBL489986,Fc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,357.432,5.027600000000005,0.0,3.0,6.337147766735204
970,CHEMBL521591,Clc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,373.887,5.5419000000000045,0.0,3.0,6.522734004575147
975,CHEMBL8659,CCCCCCCC/C=C\CCCCCCCC(=O)O,inactive,282.4679999999999,6.1085000000000065,1.0,1.0,4.485450919224063
976,CHEMBL367149,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,inactive,328.4960000000001,6.548900000000006,1.0,1.0,4.478860608182025
977,CHEMBL496634,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,inactive,330.5120000000001,6.772900000000006,1.0,1.0,4.774688133195629
978,CHEMBL460026,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,inactive,302.458,5.9927000000000055,1.0,1.0,4.274087551362708
979,CHEMBL15594,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,inactive,304.47400000000005,6.216700000000006,1.0,1.0,4.549749351632015
980,CHEMBL8739,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,inactive,278.4359999999999,5.660500000000005,1.0,1.0,4.354576748085319
981,CHEMBL267476,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,inactive,280.4519999999999,5.884500000000005,1.0,1.0,4.318757857845185
982,CHEMBL469260,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2ccnc2)cc1,active,298.349,3.8737800000000018,1.0,3.0,7.935542010773082
984,CHEMBL468410,N#Cc1ccc(C(c2cccc3[nH]ccc23)n2ccnc2)cc1,active,298.349,3.8737800000000018,1.0,3.0,7.72584215073632
985,CHEMBL512994,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2cncn2)cc1,active,299.337,3.2687800000000005,1.0,4.0,7.027334407733889
986,CHEMBL480321,N#Cc1ccc([C@@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,7.841637507904751
988,CHEMBL479559,N#Cc1ccc([C@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,8.481486060122112
989,CHEMBL518761,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,8.508638306165727
990,CHEMBL479551,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Cl)c2)n2cncn2)cc1,active,389.824,2.0231799999999995,1.0,7.0,7.91721462968355
991,CHEMBL479366,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,active,355.37899999999996,1.3697799999999998,1.0,7.0,7.882728704344236
992,CHEMBL479928,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1Br,active,583.2400000000001,1.6054,2.0,9.0,7.3655227298392685
993,CHEMBL479737,NS(=O)(=O)Oc1cccc(C(c2cccc(OS(N)(=O)=O)c2)n2cncn2)c1,active,425.4480000000001,0.08039999999999986,2.0,9.0,7.003926345514724
994,CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,active,309.34300000000013,1.6441999999999999,1.0,5.0,6.522734004575147
995,CHEMBL500976,N#Cc1ccc([C@@H](c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1.0,5.0,8.455931955649724
996,CHEMBL453736,N#Cc1ccc([C@H](c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1.0,5.0,9.154901959985743
997,CHEMBL481091,N#Cc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1.0,5.0,8.721246399047171
998,CHEMBL479385,N#Cc1ccc(C(c2ccc(O)c(Cl)c2)n2cncn2)cc1,active,310.74399999999997,3.146480000000002,1.0,5.0,8.2518119729938
999,CHEMBL519937,N#Cc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1,active,276.299,2.49308,1.0,5.0,8.136677139879543
1000,CHEMBL480516,COc1cc(C(c2ccc(O)c(OC)c2)n2cncn2)ccc1O,active,327.34000000000003,2.3442000000000003,2.0,7.0,6.667359589612538
1001,CHEMBL480515,COc1ccc(C(c2ccc(OC)c(O)c2)n2cncn2)cc1O,active,327.34000000000003,2.3442000000000003,2.0,7.0,6.771856392402258
1002,CHEMBL480451,Oc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1Br,active,425.08000000000004,3.852000000000001,2.0,5.0,7.995678626217358
1003,CHEMBL480514,Oc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1,active,267.288,2.326999999999999,2.0,5.0,6.749336080536756
1005,CHEMBL481092,Cl.N#Cc1ccc([C@@H]2CCCc3cncn32)cc1,active,259.73999999999995,3.1022800000000013,0.0,3.0,8.481486060122112
1006,CHEMBL100749,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0.0,6.0,8.570247719997592
1007,CHEMBL480718,Cl.N#Cc1ccc([C@H]2CCCc3cncn32)cc1,active,259.73999999999995,3.1022800000000013,0.0,3.0,6.16742722515382
1008,CHEMBL377770,Fc1ccc(Cn2ccnc2)cc1,active,176.19400000000002,2.0705,0.0,2.0,6.055467979008019
1009,CHEMBL441367,Clc1ccc(Cn2ccnc2)cc1,active,192.64900000000003,2.5847999999999995,0.0,2.0,7.154281982033341
1010,CHEMBL212741,Cc1ccc(Cn2ccnc2)cc1,inactive,172.23100000000002,2.23982,0.0,2.0,4.610832143008547
1011,CHEMBL76904,N#CC(C#N)=Cc1ccc(O)c(O)c1,inactive,186.17,1.52836,2.0,4.0,4.15119468380064
1012,CHEMBL586557,Cc1cc(O)c2c(c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)O[C@](C)([C@@H]1OC(=O)C[C@H]1O)CC2=O,inactive,566.5590000000003,3.149020000000001,3.0,11.0,4.6126083937695
1013,CHEMBL576579,Cc1cc2c(c(O)c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)C(=O)C[C@@](C)([C@@H]1OC(=O)C[C@H]1O)O2,inactive,566.5590000000004,3.1490200000000015,3.0,11.0,4.782513423706301
1015,CHEMBL572637,Cc1nc2c(cc1C#N)C(Nc1ccc(Cl)cc1)Oc1ccc([N+](=O)[O-])cc1-2,active,392.8020000000002,4.993400000000003,1.0,6.0,6.168706255622991
1016,CHEMBL583989,CC/C(=C1\C=CC(=O)S1)C(CC)c1ccc(OC(C)=O)cc1,inactive,316.422,4.599200000000004,0.0,4.0,4.8096654999388635
1017,CHEMBL582837,CC1C(O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1,inactive,346.4230000000001,2.5364000000000004,1.0,5.0,3.8996291102044136
1018,CHEMBL583310,CCCC(=O)Oc1cc(OC(=O)CCC)c2c(C)cc(=O)oc2c1,inactive,332.35200000000003,3.5124200000000023,0.0,6.0,3.7544870854276917
1019,CHEMBL583076,CC1C2=CC(=O)CCC2(C)C2CCC3(C)C(=O)CCC3C12,active,286.41499999999996,3.9433000000000034,0.0,2.0,6.562090964460501
1020,CHEMBL604716,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,431.9050000000002,3.030280000000001,1.0,7.0,9.397940008672037
1021,CHEMBL599239,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(OS(N)(=O)=O)c1,active,389.8240000000001,2.1007800000000003,1.0,7.0,9.346787486224656
1022,CHEMBL596779,CN(C)S(=O)(=O)Oc1ccc(-c2cc(Cn3cncn3)ccc2C#N)cc1,active,383.43300000000005,2.0502800000000003,0.0,7.0,9.221848749616356
1023,CHEMBL592131,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,389.82400000000007,2.10078,1.0,7.0,9.221848749616356
1024,CHEMBL598212,N#Cc1ccc(Cn2cncn2)c(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,389.82400000000007,2.1007800000000003,1.0,7.0,8.698970004336019
1025,CHEMBL598199,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,active,355.3790000000001,1.4473799999999999,1.0,7.0,8.67778070526608
1026,CHEMBL599238,CN(C)S(=O)(=O)Oc1ccc(-c2cc(Cn3cncn3)ccc2C#N)cc1Cl,active,417.87800000000004,2.703680000000001,0.0,7.0,8.602059991327963
1027,CHEMBL597403,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,active,397.46000000000015,2.3768800000000008,1.0,7.0,7.7544873321858505
1028,CHEMBL598009,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1Cl,active,364.8140000000001,2.2291,1.0,6.0,7.154281982033341
1029,CHEMBL598628,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,389.82400000000007,2.1007800000000003,1.0,7.0,7.096367483915762
1030,CHEMBL599442,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)cc1Cn1cncn1,active,389.82400000000007,2.1007799999999994,1.0,7.0,6.835349784065703
1031,CHEMBL592376,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1Cn1cncn1,active,355.3790000000001,1.4473799999999997,1.0,7.0,6.754240644032723
1032,CHEMBL598629,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,330.369,1.5756999999999999,1.0,6.0,6.560509409610316
1033,CHEMBL598627,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,active,355.3790000000001,1.44738,1.0,7.0,6.552686891176432
1034,CHEMBL609618,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)cc1,active,355.3790000000001,1.4473799999999999,1.0,7.0,6.546528766277064
1035,CHEMBL598211,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,389.82400000000007,2.10078,1.0,7.0,6.2432878398352285
1036,CHEMBL592852,N#Cc1ccc(Cn2cncn2)cc1-c1ccccc1,active,260.3,2.8650800000000007,0.0,4.0,9.522878745280337
1037,CHEMBL597606,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)cc1,active,276.299,2.5706800000000003,1.0,5.0,9.522878745280337
1038,CHEMBL597808,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,active,310.744,3.2240800000000016,1.0,5.0,9.602059991327963
1039,CHEMBL599864,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(O)c1,active,310.744,3.2240800000000016,1.0,5.0,9.494850021680094
1040,CHEMBL589247,N#Cc1ccc(-c2cccc(O)c2)cc1Cn1cncn1,active,276.299,2.5706800000000003,1.0,5.0,7.838631997765025
1041,CHEMBL609332,N#Cc1ccc(-c2ccc(O)c(Cl)c2)cc1Cn1cncn1,active,310.74399999999997,3.2240800000000016,1.0,5.0,7.130181792020672
1042,CHEMBL599455,N#Cc1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,260.3,2.8650800000000007,0.0,4.0,7.531652669587842
1043,CHEMBL599456,N#Cc1cc(Cn2cncn2)cc(-c2ccc(F)cc2)c1,active,278.29,3.0041800000000016,0.0,4.0,7.718966632752273
1044,CHEMBL609333,N#Cc1ccc(-c2cc(C#N)cc(Cn3cncn3)c2)cc1,active,285.31,2.7367600000000003,0.0,5.0,7.283162276700476
1045,CHEMBL601840,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,276.29900000000004,2.5706800000000003,1.0,5.0,6.9503943874050265
1046,CHEMBL598846,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,310.744,3.2240800000000016,1.0,5.0,7.617982957425132
1047,CHEMBL598847,c1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,235.29,2.9934000000000003,0.0,3.0,6.677573947594047
1048,CHEMBL608153,N#Cc1cc(Cn2cncn2)ccc1-c1ccccc1,active,260.3,2.8650800000000007,0.0,4.0,8.327902142064282
1049,CHEMBL607855,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)cc1,active,276.29900000000004,2.5706800000000003,1.0,5.0,6.036164969297852
1050,CHEMBL598020,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)c(Cl)c1,active,310.744,3.2240800000000016,1.0,5.0,6.420102130396896
1051,CHEMBL589738,N#Cc1ccc(Cn2cncn2)c(-c2ccccc2)c1,active,260.3,2.8650800000000007,0.0,4.0,8.744727494896694
1052,CHEMBL598223,N#Cc1ccc(Cn2cncn2)c(-c2ccc(O)c(Cl)c2)c1,active,310.744,3.2240800000000016,1.0,5.0,9.045757490560675
1053,CHEMBL598224,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,302.38100000000003,3.7945800000000025,0.0,4.0,9.221848749616356
1054,CHEMBL605418,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,318.38000000000005,3.500180000000002,1.0,5.0,8.214670164989233
1055,CHEMBL597416,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,352.82500000000005,4.153580000000003,1.0,5.0,9.698970004336019
1056,CHEMBL589974,N#Cc1ccc(Cn2cncn2)cc1-c1cccc(Cl)c1,active,294.745,3.518480000000002,0.0,4.0,9.494850021680094
1057,CHEMBL1088570,O=C(OC[C@@H](O)[C@@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O,inactive,476.4380000000001,0.35159999999999875,6.0,12.0,3.9999995657057354
1058,CHEMBL516643,O=c1c(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,active,347.3300000000001,3.535400000000002,0.0,6.0,8.619788758288394
1059,CHEMBL1097041,Cn1c(=O)sc2cc(C(c3ccccc3)n3ccnc3)ccc21,active,321.4050000000001,3.4342000000000024,0.0,5.0,7.882728704344236
1060,CHEMBL1097042,O=c1cc(-c2ccccc2)oc2c1ccc1cccc(O)c12,active,288.302,4.318800000000003,1.0,3.0,7.696803942579511
1061,CHEMBL1097043,CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,active,333.4100000000001,4.9429200000000035,0.0,3.0,7.493494967595128
1062,CHEMBL1095413,O=C1/C(=C\c2cccnc2)C(c2ccc(OC(F)(F)F)cc2)n2cccc21,active,370.33000000000004,4.6510000000000025,0.0,4.0,7.396855627379818
1063,CHEMBL1094426,Fc1ccc(-n2cc(Cn3ccnc3)c3ccccc32)cc1,active,291.32900000000006,4.014400000000003,0.0,3.0,7.1432711096171175
1064,CHEMBL1094427,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccc(-c4ccccc4)cc3)ccc12,active,527.6450000000002,8.393300000000002,0.0,5.0,7.070070439915412
1065,CHEMBL1094428,CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,active,380.28900000000004,5.257900000000004,0.0,3.0,6.99097425791309
1066,CHEMBL1098737,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,334.8060000000001,4.600200000000004,0.0,3.0,6.9582126810282485
1067,CHEMBL1098424,Fc1ccc2ccc(Cn3ccnc3)cc2c1,active,226.25400000000002,3.223700000000001,0.0,2.0,6.795608668080701
1068,CHEMBL1098425,O=[N+]([O-])c1ccc(CCn2ccnc2)cc1,active,217.228,2.034,0.0,4.0,6.795608668080701
1069,CHEMBL1098426,CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,active,354.4020000000001,4.264600000000003,3.0,5.0,6.698752911363789
1070,CHEMBL1096744,O=C1c2ccc(Oc3ccccc3)cc2OC(SCc2cccnc2)C1c1ccccc1,active,439.5360000000002,6.4923000000000055,0.0,5.0,6.677573947594047
1071,CHEMBL214932,Fc1ccc(CCCn2ccnc2)cc1,active,204.24800000000005,2.655000000000001,0.0,2.0,6.508498233762674
1072,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,active,416.1350000000001,6.454800000000002,0.0,3.0,6.2217763732339035
1073,CHEMBL1098382,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,active,356.37400000000014,3.188600000000002,0.0,6.0,8.958607314841775
1074,CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active,254.24099999999999,2.8712000000000013,2.0,4.0,8.958607314841775
1075,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,active,344.845,5.376700000000004,0.0,2.0,8.721246399047171
1076,CHEMBL1097371,CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O,active,250.33799999999997,2.291300000000001,1.0,3.0,8.67778070526608
1077,CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,active,254.24099999999999,2.871200000000001,2.0,4.0,8.67778070526608
1078,CHEMBL1096439,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1,active,326.34800000000007,3.1800000000000015,0.0,5.0,8.154901959985743
1079,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,302.23800000000006,1.988,5.0,7.0,7.91721462968355
1080,CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,active,222.243,3.4600000000000017,0.0,2.0,8.09151498112135
1081,CHEMBL300814,O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,active,254.24099999999999,2.8712000000000018,2.0,4.0,8.05551732784983
1082,CHEMBL1097980,Clc1ccc(C(c2cc3ccccc3o2)n2ccnc2)cc1,active,308.76800000000003,4.920400000000003,0.0,3.0,8.050609993355087
1083,CHEMBL441260,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)CC[C@@H]12,active,244.28999999999994,2.3397000000000006,0.0,3.0,7.82102305270683
1084,CHEMBL1097763,Cc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O)cc1C=O,active,300.266,2.147919999999999,3.0,5.0,7.761953896871205
1085,CHEMBL1097764,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,active,246.30599999999995,2.3719,0.0,3.0,7.258848401148215
1086,CHEMBL1099308,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3CCC[C@@H]12,active,218.29599999999994,2.850500000000001,0.0,2.0,8.148741651280925
1087,CHEMBL1094331,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)COC2=O)cc1OC,active,386.40000000000015,3.1972000000000023,0.0,7.0,7.860120913598763
1088,CHEMBL1094149,COc1cc(C(=O)N(C)C)cc(C=O)c1C(=O)c1c(C)cccc1O,active,341.36300000000006,2.454520000000001,1.0,5.0,7.761953896871205
1089,CHEMBL276915,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,active,238.242,3.1656000000000013,1.0,3.0,7.51427857351842
1090,CHEMBL369471,O=C1OC[C@H](Cc2ccc(O)c(O)c2)[C@H]1Cc1ccc(O)c(O)c1,active,330.336,2.083400000000001,4.0,6.0,8.214670164989233
1091,CHEMBL1094154,O=C1OC[C@H](Cc2ccccc2)[C@H]1Cc1cccc(O)c1,active,282.339,2.9666000000000015,1.0,3.0,8.214670164989233
1092,CHEMBL52,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,active,302.37,3.5664000000000033,4.0,4.0,7.954677021213342
1093,CHEMBL1083353,O=c1c2ccccc2sc2c(Cn3ccnc3)cccc12,active,292.363,3.659500000000002,0.0,4.0,8.38933983691012
1094,CHEMBL1085936,O=[N+]([O-])c1ccc(Cn2ccnc2)c(Sc2ccccc2)c1,active,311.36600000000004,3.990800000000003,0.0,5.0,8.244887733604928
1095,CHEMBL1083653,O=[N+]([O-])c1ccc(Cn2ccnc2)c(Oc2ccccc2)c1,active,295.298,3.6319000000000017,0.0,5.0,7.937418015771837
1096,CHEMBL1083665,O=c1c2ccccc2sc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active,337.36000000000007,3.567700000000002,0.0,6.0,7.779891911959945
